id_caso,categoria_caso,complejidad_caso,id_juez,carga_trabajo_juez_pct,especialidad_coincide,tiempo_resolucion_dias
EXP-64238,Laboral,2,J-005,87.86,0,139
EXP-92488,Laboral,5,J-004,82.85,0,176
EXP-92613,Penal,5,J-004,39.29,0,126
EXP-77293,Penal,5,J-005,88.49,1,112
EXP-81675,Penal,1,J-005,42.01,1,23
EXP-71556,Laboral,4,J-002,60.85,0,104
EXP-34621,Familiar,2,J-003,81.7,0,127
EXP-49219,Penal,2,J-003,73.19,1,36
EXP-55177,Laboral,1,J-003,36.87,0,86
EXP-46253,Penal,3,J-005,47.33,1,40
EXP-92329,Familiar,3,J-001,70.72,0,120
EXP-42846,Laboral,4,J-001,89.9,1,86
EXP-64853,Familiar,2,J-002,46.16,1,27
EXP-19187,Familiar,1,J-002,34.08,1,22
EXP-46677,Penal,4,J-002,74.75,0,118
EXP-19380,Laboral,4,J-004,50.94,0,116
EXP-20621,Laboral,2,J-005,30.97,0,104
EXP-54895,Laboral,2,J-002,89.15,0,128
EXP-45517,Penal,2,J-001,62.39,0,76
EXP-40191,Familiar,2,J-002,12.26,1,36
EXP-84323,Penal,5,J-001,48.99,0,122
EXP-36998,Familiar,2,J-001,75.2,0,110
EXP-26754,Penal,4,J-004,34.68,0,116
EXP-88343,Laboral,1,J-005,64.05,0,90
EXP-90336,Laboral,3,J-004,64.59,0,111
EXP-20360,Familiar,5,J-005,69.44,0,149
EXP-83285,Penal,5,J-003,26.11,1,75
EXP-31824,Penal,1,J-004,35.28,0,71
EXP-32969,Familiar,1,J-001,28.7,0,87
EXP-39316,Laboral,5,J-005,16.05,0,140
EXP-37151,Familiar,2,J-003,89.38,0,136
EXP-92082,Penal,5,J-001,47.09,0,146
EXP-89686,Penal,2,J-003,64.74,1,32
EXP-87995,Laboral,3,J-004,10.37,0,116
EXP-18842,Familiar,1,J-002,67.58,1,15
EXP-37979,Laboral,2,J-002,40.45,0,73
EXP-33912,Laboral,4,J-005,37.43,0,129
EXP-23665,Penal,1,J-001,41.88,0,76
EXP-60308,Familiar,4,J-005,84.58,0,165
EXP-90512,Penal,3,J-003,62.32,1,45
EXP-97755,Penal,5,J-002,68.33,0,132
EXP-49635,Laboral,4,J-001,74.65,1,64
EXP-58425,Laboral,5,J-002,76.86,0,165
EXP-26011,Laboral,1,J-005,14.8,0,82
EXP-94550,Laboral,3,J-003,48.2,0,107
EXP-59579,Penal,5,J-001,81.69,0,160
EXP-58219,Laboral,5,J-001,82.24,1,124
EXP-39645,Laboral,2,J-004,80.47,0,138
EXP-56511,Penal,2,J-001,42.46,0,78
EXP-18602,Penal,4,J-001,24.93,0,132
EXP-67343,Laboral,3,J-001,25.42,1,42
EXP-27318,Familiar,2,J-005,68.46,0,106
EXP-56780,Familiar,1,J-002,16.27,1,23
EXP-40580,Penal,4,J-005,57.93,1,65
EXP-76429,Laboral,5,J-001,24.27,1,79
EXP-35619,Penal,3,J-005,16.28,1,44
EXP-83945,Laboral,4,J-001,74.56,1,61
EXP-63725,Laboral,3,J-002,78.2,0,152
EXP-23178,Familiar,4,J-005,84.8,0,170
EXP-33860,Penal,5,J-002,75.75,0,152
EXP-48032,Familiar,2,J-001,16.55,0,87
EXP-19080,Laboral,1,J-003,63.76,0,96
EXP-44804,Penal,1,J-003,50.2,1,10
EXP-51423,Familiar,2,J-001,83.44,0,142
EXP-40782,Penal,4,J-002,75.66,0,151
EXP-86699,Familiar,2,J-005,20.52,0,82
EXP-46490,Penal,5,J-004,61.26,0,143
EXP-84646,Laboral,3,J-003,40.03,0,107
EXP-98088,Laboral,2,J-005,28.38,0,90
EXP-51646,Familiar,3,J-002,78.88,1,93
EXP-27641,Familiar,5,J-004,89.71,1,93
EXP-82255,Familiar,3,J-001,18.31,0,119
EXP-54444,Penal,1,J-001,39.0,0,76
EXP-73056,Laboral,1,J-004,44.22,0,84
EXP-92328,Laboral,4,J-001,41.57,1,52
EXP-54461,Familiar,2,J-004,42.35,1,36
EXP-33716,Familiar,5,J-004,12.23,1,72
EXP-75069,Laboral,4,J-004,57.18,0,129
EXP-86743,Penal,1,J-004,58.81,0,92
EXP-55549,Penal,5,J-003,52.89,1,68
EXP-15804,Laboral,1,J-001,59.02,1,8
EXP-41674,Laboral,2,J-004,87.38,0,123
EXP-71181,Laboral,5,J-004,23.14,0,161
EXP-54681,Familiar,1,J-001,62.19,0,99
EXP-76267,Familiar,5,J-005,66.19,0,144
EXP-10205,Familiar,2,J-001,81.11,0,136
EXP-99486,Laboral,1,J-001,34.85,1,18
EXP-20646,Penal,4,J-001,45.31,0,128
EXP-18920,Laboral,3,J-001,83.75,1,77
EXP-50938,Familiar,5,J-005,27.58,0,138
EXP-91139,Penal,3,J-005,58.41,1,58
EXP-45210,Penal,2,J-004,52.24,0,107
EXP-95317,Penal,5,J-005,56.56,1,79
EXP-54494,Penal,2,J-004,16.67,0,109
EXP-42533,Laboral,4,J-005,40.95,0,112
EXP-23624,Familiar,2,J-005,59.29,0,109
EXP-33350,Familiar,2,J-002,17.6,1,35
EXP-37617,Penal,5,J-002,65.83,0,138
EXP-52973,Familiar,5,J-002,38.16,1,65
EXP-93235,Familiar,4,J-003,27.31,0,118
EXP-46826,Familiar,2,J-002,38.94,1,33
EXP-77954,Penal,4,J-003,10.91,1,55
EXP-81743,Familiar,5,J-005,28.5,0,137
EXP-80177,Penal,5,J-002,74.72,0,142
EXP-24980,Familiar,2,J-005,60.6,0,99
EXP-49202,Laboral,3,J-002,89.9,0,165
EXP-32955,Laboral,3,J-004,14.29,0,116
EXP-46941,Familiar,3,J-003,42.9,0,111
EXP-29400,Penal,5,J-002,11.05,0,136
EXP-29268,Familiar,2,J-001,37.31,0,80
EXP-66388,Familiar,4,J-003,21.05,0,115
EXP-52654,Laboral,4,J-002,89.23,0,139
EXP-18865,Penal,5,J-004,27.14,0,119
EXP-32045,Penal,5,J-002,63.61,0,149
EXP-83467,Penal,3,J-004,29.75,0,89
EXP-12653,Penal,1,J-003,81.25,1,43
EXP-62073,Penal,5,J-004,58.59,0,135
EXP-68262,Laboral,4,J-002,56.41,0,128
EXP-43909,Familiar,4,J-003,50.25,0,144
EXP-87889,Laboral,3,J-003,71.07,0,118
EXP-44952,Laboral,1,J-004,69.59,0,87
EXP-63794,Penal,2,J-005,23.26,1,36
EXP-10151,Familiar,5,J-004,10.4,1,80
EXP-77322,Penal,3,J-005,79.63,1,77
EXP-73564,Familiar,1,J-005,16.91,0,92
EXP-10643,Penal,2,J-004,80.52,0,128
EXP-74253,Familiar,5,J-003,61.42,0,126
EXP-67108,Familiar,5,J-005,74.54,0,126
EXP-69532,Penal,1,J-001,23.79,0,73
EXP-39948,Familiar,4,J-005,59.17,0,121
EXP-75929,Laboral,5,J-004,74.51,0,136
EXP-82671,Familiar,5,J-003,93.95,0,158
EXP-26029,Penal,3,J-002,13.85,0,119
EXP-50529,Familiar,5,J-002,79.23,1,102
EXP-70187,Laboral,5,J-003,22.49,0,133
EXP-80581,Familiar,1,J-001,37.33,0,88
EXP-56267,Laboral,4,J-001,57.18,1,55
EXP-51724,Laboral,4,J-004,69.38,0,128
EXP-19536,Penal,5,J-001,69.15,0,164
EXP-33922,Penal,1,J-004,62.63,0,77
EXP-36393,Penal,1,J-001,59.58,0,57
EXP-92684,Laboral,3,J-001,62.98,1,58
EXP-87123,Penal,3,J-003,59.45,1,62
EXP-92735,Familiar,1,J-002,63.06,1,17
EXP-98396,Familiar,1,J-003,10.15,0,75
EXP-12248,Laboral,2,J-003,71.12,0,108
EXP-61531,Familiar,1,J-001,32.42,0,70
EXP-91893,Laboral,4,J-005,13.57,0,115
EXP-94233,Familiar,4,J-003,25.11,0,116
EXP-83899,Familiar,2,J-003,46.69,0,105
EXP-72514,Laboral,2,J-005,67.96,0,98
EXP-72335,Penal,3,J-003,50.39,1,33
EXP-89651,Penal,3,J-005,75.62,1,71
EXP-80146,Penal,3,J-005,18.16,1,39
EXP-56875,Familiar,1,J-003,67.85,0,83
EXP-79363,Laboral,1,J-004,57.44,0,81
EXP-49347,Laboral,5,J-003,91.6,0,188
EXP-41913,Familiar,4,J-002,10.12,1,64
EXP-61494,Penal,1,J-001,11.23,0,69
EXP-89493,Familiar,3,J-002,20.82,1,57
EXP-15905,Laboral,4,J-001,64.13,1,64
EXP-44877,Laboral,2,J-001,77.18,1,73
EXP-51560,Penal,1,J-004,55.84,0,79
EXP-48357,Penal,1,J-004,64.58,0,80
EXP-77351,Familiar,3,J-003,68.64,0,93
EXP-57610,Familiar,3,J-002,42.3,1,54
EXP-92095,Familiar,3,J-003,70.2,0,117
EXP-91059,Familiar,5,J-003,20.67,0,145
EXP-69725,Penal,5,J-003,42.29,1,65
EXP-80687,Laboral,3,J-003,87.92,0,126
EXP-41338,Penal,5,J-001,71.49,0,134
EXP-48693,Laboral,3,J-003,67.78,0,113
EXP-48821,Penal,5,J-005,88.76,1,111
EXP-41818,Familiar,2,J-001,70.51,0,100
EXP-87161,Penal,5,J-004,40.8,0,131
EXP-68832,Familiar,3,J-002,38.67,1,53
EXP-69674,Penal,3,J-001,72.2,0,118
EXP-24504,Laboral,4,J-001,42.54,1,78
EXP-88760,Familiar,2,J-004,36.43,1,37
EXP-35417,Penal,3,J-002,57.19,0,106
EXP-73092,Penal,3,J-005,47.6,1,51
EXP-78955,Laboral,1,J-004,36.58,0,79
EXP-40016,Penal,3,J-001,86.14,0,150
EXP-74383,Penal,2,J-001,13.16,0,102
EXP-95236,Familiar,4,J-003,33.06,0,142
EXP-60672,Penal,3,J-003,26.2,1,47
EXP-31401,Laboral,4,J-003,10.14,0,134
EXP-69762,Familiar,1,J-002,63.69,1,27
EXP-10341,Laboral,3,J-003,74.08,0,102
EXP-59300,Laboral,3,J-001,16.17,1,53
EXP-52093,Penal,1,J-004,63.75,0,62
EXP-60637,Laboral,5,J-002,82.36,0,208
EXP-65685,Familiar,3,J-003,64.7,0,97
EXP-65595,Penal,2,J-004,75.53,0,128
EXP-70499,Laboral,3,J-001,60.12,1,53
EXP-53012,Laboral,3,J-003,25.79,0,117
EXP-47437,Familiar,2,J-002,68.93,1,30
EXP-58399,Laboral,3,J-003,61.93,0,111
EXP-37279,Penal,2,J-003,86.46,1,68
EXP-68398,Laboral,5,J-001,83.07,1,122
EXP-24376,Familiar,5,J-004,10.07,1,65
EXP-50632,Penal,1,J-005,93.72,1,55
EXP-54829,Familiar,5,J-004,13.31,1,79
EXP-27041,Laboral,1,J-005,86.5,0,99
EXP-27158,Penal,4,J-001,44.08,0,119
EXP-62593,Laboral,3,J-002,93.9,0,140
EXP-17067,Familiar,4,J-005,57.64,0,116
EXP-27495,Penal,3,J-005,66.35,1,34
EXP-83889,Penal,3,J-002,19.99,0,110
EXP-19109,Laboral,5,J-001,84.05,1,115
EXP-76125,Familiar,5,J-004,89.65,1,105
EXP-68756,Penal,4,J-004,70.03,0,117
EXP-13709,Familiar,5,J-004,57.33,1,79
EXP-90074,Penal,4,J-004,26.62,0,116
EXP-11779,Familiar,1,J-003,72.18,0,78
EXP-18884,Familiar,5,J-003,23.97,0,154
EXP-27267,Familiar,2,J-003,71.88,0,79
EXP-51755,Laboral,4,J-005,49.48,0,124
EXP-24311,Laboral,2,J-002,29.27,0,98
EXP-91352,Penal,2,J-005,60.77,1,25
EXP-58663,Laboral,2,J-004,28.74,0,98
EXP-80744,Familiar,4,J-003,67.0,0,130
EXP-15720,Penal,1,J-004,53.34,0,81
EXP-10537,Familiar,1,J-002,15.11,1,5
EXP-78876,Penal,3,J-004,23.39,0,126
EXP-13383,Familiar,4,J-002,16.87,1,59
EXP-26068,Penal,3,J-002,24.78,0,107
EXP-52673,Penal,3,J-002,80.27,0,139
EXP-76517,Familiar,1,J-002,21.79,1,25
EXP-97313,Familiar,2,J-002,83.29,1,58
EXP-28582,Laboral,2,J-003,72.64,0,87
EXP-19901,Laboral,1,J-005,50.26,0,82
EXP-72015,Laboral,2,J-004,91.58,0,150
EXP-55899,Penal,3,J-004,77.69,0,145
EXP-11397,Laboral,4,J-004,70.68,0,129
EXP-88876,Familiar,4,J-002,54.91,1,67
EXP-55168,Penal,5,J-002,39.36,0,131
EXP-35505,Penal,5,J-003,19.36,1,71
EXP-71663,Laboral,4,J-004,40.35,0,144
EXP-16899,Laboral,2,J-002,23.99,0,98
EXP-43233,Penal,3,J-004,43.54,0,121
EXP-75027,Laboral,3,J-002,76.04,0,131
EXP-54422,Familiar,3,J-001,16.75,0,93
EXP-55502,Penal,2,J-001,83.54,0,119
EXP-81394,Penal,4,J-001,24.3,0,125
EXP-75275,Familiar,5,J-004,10.67,1,81
EXP-53774,Penal,1,J-001,28.75,0,83
EXP-29085,Laboral,3,J-002,13.8,0,114
EXP-83782,Familiar,4,J-003,81.04,0,157
EXP-21711,Laboral,2,J-004,39.96,0,95
EXP-36567,Penal,1,J-004,66.19,0,98
EXP-12282,Familiar,5,J-005,78.27,0,170
EXP-67773,Familiar,4,J-004,61.2,1,62
EXP-69318,Laboral,2,J-005,34.99,0,90
EXP-56469,Familiar,5,J-001,77.54,0,175
EXP-24537,Penal,1,J-004,38.39,0,86
EXP-22938,Familiar,4,J-005,22.97,0,127
EXP-87912,Laboral,3,J-004,23.33,0,110
EXP-18915,Laboral,5,J-002,93.09,0,161
EXP-89229,Penal,5,J-004,78.64,0,158
EXP-85969,Laboral,3,J-002,69.22,0,105
EXP-94158,Familiar,4,J-002,31.36,1,75
EXP-47206,Laboral,4,J-002,31.39,0,138
EXP-10986,Familiar,5,J-005,94.4,0,169
EXP-73434,Laboral,5,J-002,53.98,0,150
EXP-48279,Familiar,4,J-001,83.97,0,146
EXP-12158,Penal,5,J-005,33.74,1,76
EXP-84037,Laboral,4,J-005,54.33,0,112
EXP-41240,Penal,2,J-004,11.51,0,99
EXP-98646,Laboral,2,J-005,53.97,0,100
EXP-14955,Laboral,3,J-004,24.21,0,93
EXP-85947,Laboral,4,J-001,90.43,1,103
EXP-26192,Penal,3,J-003,69.12,1,36
EXP-76298,Penal,3,J-005,13.07,1,54
EXP-66012,Penal,5,J-002,20.24,0,155
EXP-88836,Familiar,5,J-001,16.32,0,146
EXP-62475,Familiar,4,J-002,73.76,1,59
EXP-88180,Laboral,1,J-005,86.02,0,98
EXP-52062,Familiar,2,J-002,66.72,1,35
EXP-57899,Laboral,1,J-004,45.0,0,91
EXP-16070,Penal,3,J-004,64.01,0,125
EXP-90950,Laboral,3,J-001,50.6,1,61
EXP-37649,Familiar,1,J-005,71.86,0,82
EXP-41391,Familiar,3,J-005,33.03,0,95
EXP-73796,Familiar,5,J-001,69.9,0,148
EXP-42729,Familiar,2,J-002,41.94,1,29
EXP-84891,Penal,4,J-003,31.47,1,55
EXP-27633,Familiar,4,J-001,25.4,0,143
EXP-77452,Penal,5,J-004,61.54,0,129
EXP-42069,Penal,1,J-004,15.66,0,80
EXP-31669,Laboral,2,J-002,43.21,0,96
EXP-34039,Penal,5,J-001,13.89,0,123
EXP-53571,Familiar,5,J-002,55.4,1,84
EXP-83458,Penal,3,J-003,50.56,1,47
EXP-96303,Familiar,2,J-004,43.84,1,36
EXP-71758,Penal,3,J-001,61.87,0,119
EXP-51559,Laboral,5,J-004,33.57,0,131
EXP-80485,Laboral,1,J-004,49.49,0,87
EXP-69645,Penal,2,J-003,63.44,1,37
EXP-17020,Laboral,3,J-001,83.29,1,86
EXP-73606,Laboral,1,J-002,42.57,0,72
EXP-61745,Familiar,2,J-002,41.03,1,32
EXP-67677,Familiar,1,J-001,33.71,0,83
EXP-68123,Laboral,4,J-005,89.33,0,168
EXP-53809,Penal,1,J-005,11.49,1,31
EXP-79539,Laboral,4,J-002,24.31,0,104
EXP-46651,Penal,4,J-005,13.99,1,72
EXP-55520,Penal,1,J-001,17.75,0,80
EXP-63610,Penal,1,J-005,30.02,1,10
EXP-28890,Familiar,4,J-001,11.67,0,139
EXP-21833,Laboral,5,J-002,67.63,0,129
EXP-97424,Laboral,3,J-005,59.43,0,109
EXP-40005,Laboral,3,J-003,50.41,0,105
EXP-97598,Familiar,3,J-004,31.34,1,44
EXP-15085,Penal,1,J-003,48.09,1,34
EXP-83488,Familiar,4,J-003,44.52,0,120
EXP-62898,Laboral,2,J-005,65.0,0,96
EXP-82143,Penal,2,J-003,87.91,1,53
EXP-48086,Familiar,2,J-002,65.93,1,43
EXP-49795,Laboral,5,J-002,30.03,0,143
EXP-79614,Familiar,2,J-005,16.63,0,83
EXP-83659,Laboral,2,J-003,89.42,0,118
EXP-56713,Penal,4,J-004,46.96,0,117
EXP-44504,Familiar,5,J-001,59.53,0,141
EXP-18276,Laboral,1,J-005,92.29,0,101
EXP-10418,Laboral,3,J-004,89.07,0,125
EXP-41361,Familiar,1,J-005,32.04,0,96
EXP-53644,Laboral,5,J-003,41.94,0,147
EXP-83466,Laboral,4,J-003,14.5,0,119
EXP-23638,Familiar,5,J-004,49.5,1,76
EXP-77780,Laboral,3,J-001,16.88,1,44
EXP-37071,Familiar,2,J-003,52.65,0,101
EXP-50683,Familiar,3,J-004,12.88,1,49
EXP-27694,Laboral,2,J-005,29.15,0,81
EXP-58498,Penal,4,J-002,31.28,0,113
EXP-33717,Familiar,5,J-003,58.24,0,156
EXP-61958,Familiar,2,J-001,80.46,0,137
EXP-53228,Penal,2,J-001,64.98,0,86
EXP-15447,Laboral,5,J-002,13.87,0,126
EXP-16291,Familiar,2,J-005,18.38,0,92
EXP-46332,Familiar,2,J-004,61.81,1,33
EXP-42263,Familiar,4,J-001,17.14,0,116
EXP-84108,Penal,5,J-001,54.79,0,125
EXP-50022,Laboral,2,J-005,85.45,0,108
EXP-46589,Laboral,1,J-003,31.44,0,74
EXP-72985,Laboral,5,J-002,51.05,0,138
EXP-58909,Laboral,2,J-003,44.93,0,96
EXP-74134,Laboral,4,J-004,55.52,0,132
EXP-98379,Penal,2,J-002,25.91,0,118
EXP-41099,Laboral,5,J-002,24.18,0,137
EXP-96718,Laboral,2,J-002,28.99,0,103
EXP-71695,Penal,3,J-005,81.15,1,71
EXP-31768,Penal,2,J-003,87.75,1,85
EXP-78994,Familiar,2,J-005,75.66,0,145
EXP-89963,Laboral,1,J-005,84.21,0,103
EXP-19657,Laboral,3,J-005,19.37,0,121
EXP-72328,Laboral,3,J-004,88.92,0,122
EXP-18958,Familiar,5,J-005,90.24,0,172
EXP-58640,Familiar,5,J-003,20.09,0,149
EXP-44234,Penal,3,J-002,82.93,0,146
EXP-76280,Penal,4,J-001,38.11,0,116
EXP-23196,Penal,4,J-003,86.15,1,118
EXP-91685,Familiar,5,J-005,51.44,0,135
EXP-74775,Laboral,5,J-003,54.98,0,147
EXP-32138,Laboral,3,J-003,75.38,0,128
EXP-65171,Familiar,1,J-003,51.5,0,93
EXP-88967,Penal,1,J-003,11.45,1,27
EXP-66279,Penal,2,J-004,64.19,0,117
EXP-54086,Penal,1,J-002,86.06,0,111
EXP-96429,Penal,5,J-002,40.3,0,143
EXP-74801,Familiar,2,J-004,88.5,1,66
EXP-17284,Laboral,3,J-003,57.64,0,127
EXP-90231,Laboral,2,J-005,24.73,0,113
EXP-11021,Penal,3,J-001,57.66,0,116
EXP-86019,Laboral,5,J-005,16.32,0,144
EXP-96634,Laboral,2,J-001,78.03,1,70
EXP-76812,Laboral,3,J-001,85.61,1,75
EXP-48025,Penal,4,J-001,52.12,0,124
EXP-30841,Penal,5,J-002,29.3,0,150
EXP-59846,Laboral,3,J-001,78.44,1,95
EXP-19396,Familiar,3,J-004,10.66,1,50
EXP-82953,Familiar,1,J-002,32.03,1,16
EXP-93553,Familiar,5,J-004,67.55,1,62
EXP-24634,Laboral,4,J-003,30.96,0,104
EXP-14763,Laboral,2,J-004,81.85,0,121
EXP-30000,Laboral,5,J-002,86.64,0,163
EXP-61244,Laboral,3,J-005,25.38,0,120
EXP-59919,Penal,3,J-005,56.87,1,43
EXP-46164,Laboral,1,J-004,34.74,0,67
EXP-64347,Familiar,3,J-004,73.01,1,57
EXP-62335,Familiar,1,J-004,46.11,1,16
EXP-27780,Penal,5,J-001,46.81,0,126
EXP-68374,Penal,2,J-005,81.09,1,77
EXP-48664,Laboral,3,J-004,54.36,0,121
EXP-82116,Familiar,1,J-003,86.71,0,130
EXP-99073,Penal,3,J-002,69.99,0,128
EXP-44569,Laboral,1,J-005,21.5,0,70
EXP-76403,Penal,5,J-001,54.8,0,117
EXP-22711,Familiar,4,J-004,78.58,1,96
EXP-51546,Familiar,2,J-001,38.64,0,79
EXP-29524,Penal,1,J-002,79.55,0,142
EXP-23968,Familiar,1,J-002,30.57,1,18
EXP-24906,Familiar,1,J-004,34.75,1,9
EXP-17444,Laboral,5,J-002,61.54,0,143
EXP-63337,Penal,5,J-005,11.81,1,73
EXP-71988,Laboral,3,J-002,69.97,0,110
EXP-47061,Familiar,1,J-002,36.91,1,29
EXP-45441,Laboral,3,J-003,42.6,0,135
EXP-27526,Penal,5,J-003,20.9,1,79
EXP-22999,Laboral,1,J-004,49.55,0,83
EXP-86594,Laboral,2,J-005,49.21,0,89
EXP-76374,Familiar,1,J-003,62.67,0,78
EXP-14849,Familiar,4,J-003,70.03,0,110
EXP-95591,Penal,1,J-003,91.38,1,46
EXP-80306,Laboral,5,J-002,27.21,0,156
EXP-70556,Penal,1,J-005,87.28,1,60
EXP-42832,Penal,1,J-005,88.91,1,57
EXP-64724,Penal,4,J-002,27.95,0,116
EXP-54854,Penal,5,J-005,56.6,1,70
EXP-48788,Laboral,3,J-003,51.32,0,105
EXP-40446,Laboral,5,J-002,66.85,0,132
EXP-51831,Penal,4,J-004,54.57,0,107
EXP-10351,Penal,5,J-003,22.03,1,82
EXP-51061,Laboral,1,J-005,63.66,0,91
EXP-51692,Laboral,1,J-001,91.97,1,60
EXP-85199,Familiar,5,J-003,81.09,0,175
EXP-34453,Laboral,3,J-004,79.85,0,163
EXP-54974,Familiar,4,J-002,43.58,1,69
EXP-21735,Laboral,1,J-001,72.69,1,7
EXP-77588,Laboral,5,J-001,12.91,1,74
EXP-45310,Penal,5,J-001,93.84,0,166
EXP-57181,Laboral,3,J-001,48.1,1,60
EXP-21530,Penal,1,J-003,80.91,1,63
EXP-33826,Laboral,4,J-002,84.02,0,164
EXP-74498,Penal,4,J-004,75.56,0,153
EXP-53575,Laboral,5,J-001,91.04,1,108
EXP-38110,Laboral,3,J-001,40.87,1,54
EXP-64619,Laboral,3,J-005,93.33,0,130
EXP-30060,Penal,1,J-001,38.13,0,61
EXP-76897,Penal,4,J-004,70.98,0,126
EXP-40347,Laboral,3,J-005,92.27,0,133
EXP-41042,Laboral,5,J-002,66.89,0,141
EXP-10059,Penal,3,J-003,66.83,1,49
EXP-56337,Penal,4,J-002,48.05,0,125
EXP-17453,Laboral,5,J-005,78.94,0,179
EXP-53514,Penal,5,J-001,91.27,0,177
EXP-49784,Penal,2,J-004,76.85,0,130
EXP-21247,Laboral,1,J-005,37.43,0,71
EXP-47683,Laboral,2,J-005,54.86,0,96
EXP-13388,Familiar,2,J-003,10.24,0,101
EXP-90522,Laboral,1,J-004,15.55,0,97
EXP-97134,Laboral,2,J-005,72.53,0,103
EXP-19862,Penal,4,J-004,35.14,0,116
EXP-52463,Penal,5,J-001,83.22,0,183
EXP-13942,Penal,3,J-003,30.37,1,49
EXP-89848,Penal,1,J-002,49.98,0,80
EXP-68170,Laboral,3,J-001,75.68,1,95
EXP-55075,Laboral,3,J-002,93.6,0,139
EXP-99385,Laboral,5,J-003,81.22,0,164
EXP-99099,Laboral,2,J-001,10.97,1,37
EXP-47158,Familiar,2,J-001,90.1,0,142
EXP-80475,Laboral,5,J-001,53.57,1,76
EXP-96420,Laboral,1,J-003,13.7,0,76
EXP-23983,Laboral,4,J-001,22.44,1,67
EXP-74180,Familiar,4,J-004,61.07,1,57
EXP-67324,Familiar,3,J-003,24.43,0,103
EXP-87051,Laboral,4,J-001,37.85,1,57
EXP-57533,Laboral,3,J-001,75.43,1,72
EXP-53035,Familiar,5,J-003,79.38,0,177
EXP-73261,Penal,4,J-003,40.1,1,69
EXP-37122,Familiar,4,J-004,23.32,1,62
EXP-48354,Familiar,4,J-005,67.52,0,122
EXP-37111,Penal,4,J-005,52.66,1,60
EXP-27800,Familiar,3,J-005,93.43,0,142
EXP-69945,Penal,5,J-002,93.99,0,175
EXP-54676,Laboral,3,J-004,93.23,0,131
EXP-66697,Penal,2,J-001,49.76,0,114
EXP-63453,Laboral,5,J-003,44.16,0,132
EXP-91530,Laboral,5,J-003,52.38,0,158
EXP-65184,Familiar,1,J-005,61.79,0,75
EXP-70766,Familiar,1,J-004,70.8,1,23
EXP-32339,Laboral,2,J-002,70.84,0,111
EXP-84510,Laboral,1,J-002,89.39,0,110
EXP-56282,Familiar,5,J-001,67.27,0,158
EXP-42564,Familiar,4,J-005,44.41,0,103
EXP-79732,Familiar,5,J-005,20.55,0,156
EXP-86863,Familiar,1,J-004,69.98,1,12
EXP-97765,Laboral,4,J-002,22.66,0,118
EXP-88391,Laboral,5,J-002,86.9,0,153
EXP-88211,Familiar,1,J-003,85.36,0,110
EXP-75686,Penal,3,J-005,69.04,1,59
EXP-72177,Penal,3,J-003,24.63,1,39
EXP-30517,Laboral,3,J-004,30.77,0,86
EXP-16418,Penal,3,J-002,66.36,0,107
EXP-47992,Familiar,2,J-003,39.22,0,99
EXP-56285,Penal,4,J-002,29.82,0,122
EXP-95789,Laboral,5,J-001,85.2,1,90
EXP-75326,Familiar,2,J-004,78.29,1,75
EXP-73188,Familiar,4,J-002,26.66,1,67
EXP-61615,Familiar,2,J-001,27.06,0,93
EXP-49504,Penal,1,J-001,56.43,0,79
EXP-78100,Laboral,2,J-003,93.45,0,143
EXP-78058,Familiar,1,J-002,22.04,1,18
EXP-94933,Familiar,2,J-005,39.75,0,104
EXP-48101,Familiar,3,J-003,91.3,0,131
EXP-28886,Familiar,5,J-005,88.37,0,170
EXP-54545,Laboral,3,J-003,13.64,0,98
EXP-28152,Penal,1,J-005,61.27,1,27
EXP-27099,Familiar,3,J-004,68.64,1,35
EXP-86375,Penal,3,J-001,10.32,0,96
EXP-75420,Penal,1,J-005,57.45,1,25
EXP-44369,Familiar,1,J-004,92.84,1,55
EXP-12040,Familiar,3,J-003,84.15,0,122
EXP-81225,Familiar,5,J-004,66.7,1,78
EXP-12659,Laboral,4,J-003,16.87,0,132
EXP-70073,Familiar,1,J-002,16.36,1,32
EXP-42830,Penal,5,J-005,88.26,1,105
EXP-18543,Familiar,5,J-003,38.49,0,137
EXP-50890,Laboral,4,J-004,73.23,0,123
EXP-72445,Laboral,4,J-002,77.29,0,152
EXP-96721,Penal,4,J-005,55.02,1,70
EXP-40431,Familiar,4,J-001,46.53,0,131
EXP-41934,Familiar,3,J-004,64.84,1,45
EXP-13772,Penal,1,J-004,25.45,0,79
EXP-11990,Familiar,5,J-003,18.88,0,141
EXP-53502,Laboral,5,J-004,13.16,0,134
EXP-78529,Laboral,2,J-005,78.44,0,115
EXP-91713,Familiar,2,J-003,84.41,0,130
EXP-41485,Penal,2,J-003,42.38,1,35
EXP-65881,Penal,5,J-002,91.78,0,162
EXP-30088,Penal,2,J-005,57.7,1,33
EXP-62673,Laboral,4,J-004,64.15,0,112
EXP-86823,Laboral,3,J-004,87.28,0,157
EXP-45718,Laboral,5,J-001,81.93,1,117
EXP-70599,Familiar,2,J-005,27.04,0,100
EXP-73727,Penal,2,J-004,19.02,0,93
EXP-58391,Laboral,4,J-004,91.89,0,160
EXP-37805,Penal,1,J-005,33.56,1,8
EXP-98067,Penal,1,J-001,72.83,0,70
EXP-93388,Penal,1,J-003,49.38,1,22
EXP-85095,Penal,5,J-005,74.82,1,73
EXP-91494,Penal,4,J-004,65.45,0,142
EXP-27616,Laboral,5,J-001,88.76,1,100
